200	3	14
1	0.03	0.01
874	1	427	1	6	7	2	A
875	2	427	2	5	3	4	A
876	2	428	6	5	5	4	D
877	0	428	14	3	4	2	A
878	0	429	5	5	2	3	C
879	0	430	9	4	4	3	D
880	0	430	1	7	3	3	C
881	2	430	3	7	6	4	C
882	2	431	1	5	6	4	A
883	1	432	6	3	5	3	D
884	2	433	14	6	4	2	B
885	3	433	9	5	7	3	B
886	0	434	13	6	6	1	B
887	2	434	8	6	5	2	B
888	2	435	5	2	7	4	A
889	1	435	5	5	2	4	D
890	1	436	6	3	4	1	B
891	3	437	15	6	3	1	C
892	3	438	7	4	4	3	D
893	2	438	19	8	5	4	C
894	0	439	3	8	2	3	D
895	2	440	11	2	2	3	D
896	3	440	16	4	2	1	D
897	1	441	6	4	7	2	C
898	0	441	1	4	4	3	B
899	1	441	19	8	5	2	D
900	1	441	14	8	4	1	B
901	2	442	1	3	2	3	B
902	1	443	20	6	5	4	B
903	0	444	17	3	7	4	C
904	2	445	11	7	2	1	B
905	3	445	16	7	5	4	B
906	1	445	16	7	3	3	D
907	2	445	4	8	3	4	B
908	1	446	4	8	6	2	D
909	0	446	15	4	7	4	B
910	0	446	13	4	5	1	C
911	1	446	5	2	4	3	D
912	0	447	10	5	3	4	C
913	1	448	4	5	7	4	D
914	1	449	5	2	5	1	A
915	3	449	3	8	2	1	D
916	2	449	12	5	6	4	B
917	2	449	19	2	7	2	C
918	2	450	18	8	4	4	C
919	3	451	14	5	2	3	D
920	0	451	6	3	4	3	D
921	3	451	15	7	5	2	C
922	1	451	2	6	3	2	C
923	0	451	7	7	6	3	B
924	3	451	11	2	6	4	B
925	1	452	21	7	4	1	D
926	0	453	6	3	4	1	C
927	1	454	14	2	7	2	D
928	2	454	18	8	6	1	C
929	0	455	21	8	7	4	D
930	2	456	19	5	3	3	C
931	2	457	2	4	2	2	A
932	3	457	10	7	2	1	B
933	2	457	8	7	5	4	C
934	2	458	16	5	5	1	B
935	2	458	17	4	2	4	A
936	2	459	19	3	2	1	C
937	0	460	7	3	6	3	A
938	1	461	7	7	6	2	B
939	1	462	5	4	2	2	A
940	2	463	16	3	7	4	A
941	3	463	8	7	5	3	B
942	2	464	17	2	5	1	D
943	0	464	3	2	6	4	C
944	0	464	5	5	3	4	C
945	2	465	20	6	6	1	C
946	1	466	5	6	7	2	A
947	2	466	17	6	7	4	D
948	1	466	7	7	4	3	B
949	2	467	17	6	4	1	A
950	1	467	21	3	2	1	C
951	1	467	20	2	6	4	A
952	3	467	5	8	6	2	A
953	1	467	5	5	4	3	B
954	1	467	15	5	3	1	C
955	1	467	6	4	4	4	B
956	3	467	19	7	2	1	A
957	3	468	18	7	3	1	D
958	2	468	2	8	5	4	D
959	3	469	5	8	5	3	A
960	1	470	9	7	3	3	B
961	1	470	1	4	2	3	C
962	1	470	17	2	5	4	D
963	1	471	21	2	2	2	A
964	0	472	10	5	5	2	C
965	0	472	8	5	7	2	D
966	0	472	1	7	3	1	A
967	1	473	6	5	5	3	B
968	3	474	18	4	5	2	C
969	1	475	8	7	2	1	C
970	3	476	20	4	5	3	B
971	1	477	8	2	3	3	A
972	0	477	18	6	3	2	D
973	2	477	2	3	2	1	D
974	3	478	12	7	6	2	B
975	2	479	6	5	6	3	C
976	0	480	10	2	6	3	D
977	1	480	17	4	2	4	D
978	2	481	8	7	4	3	A
979	3	482	4	6	5	3	C
980	2	483	3	4	7	1	A
981	3	484	14	3	5	3	D
982	3	485	2	7	5	3	B
983	3	486	15	6	5	4	C
984	0	487	12	7	6	3	D
985	3	487	1	3	2	4	A
986	1	488	2	3	3	2	A
987	1	488	2	5	4	3	D
988	0	489	19	7	3	2	A
989	0	489	14	8	6	2	C
990	3	490	12	3	5	1	B
991	3	491	16	5	6	2	B
992	3	492	19	3	5	4	C
993	0	493	6	4	6	3	C
994	2	494	21	5	5	4	A
995	2	494	11	6	4	2	A
996	0	495	20	4	6	2	C
997	2	495	14	3	5	4	C
998	2	495	8	7	6	1	C
999	1	496	16	6	6	2	A
1000	2	497	12	2	5	4	A
-1
